發生時間,發生地點,死亡受傷人數,車種,經度,緯度,unixtime
"2021-02-23 09:50:00","高雄市旗山區延平一路 / 高雄市旗山區中華路",死亡1;受傷1,普通重型-機車;普通重型-機車,120.484779,22.882211,1614045000
"2021-02-23 11:46:47","臺南市北區北門路二段口 / 臺南市北區公園北路口",死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.213530,23.003935,1614052007
"2021-02-23 18:18:00",新北市三峽區新北市三峽區佳興路與龍埔路,死亡1;受傷0,自用-大貨車;普通重型-機車,121.366667,24.933333,1614075480
"2021-02-23 19:43:00",高雄市旗山區旗甲路3段489號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.507700,22.941830,1614080580
"2021-02-23 21:20:00","桃園市蘆竹區中興路口 / 桃園市蘆竹區中興七街附近",死亡1;受傷0,腳踏自行車-慢車;自用-小客車,121.261962,25.013106,1614086400
"2021-02-24 03:48:00",新北市新莊區新北市新莊區光明路221149燈桿前,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,121.491111,25.059126,1614109680
"2021-02-24 08:09:00",新竹縣新豐鄉竹2-1線0.5公里處,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車,121.010533,24.913160,1614125340
"2021-02-24 10:16:59",桃園市大園區橫峰里中山南路471號前0.0公尺附近,死亡1;受傷0,自用-小客車;普通輕型-機車;自用-小客車,121.205174,25.056205,1614133019
"2021-02-24 11:27:14",雲林縣麥寮鄉中興村工業路1500號前0.0公尺附近,死亡1;受傷0,自用-小客車;營業用-曳引車,120.219349,23.794209,1614137234
"2021-02-24 14:35:00",苗栗縣三灣鄉栗縣三灣鄉124乙縣道1.7公里處,死亡2;受傷2,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人,120.970384,24.643013,1614148500
"2021-02-24 17:15:00","桃園市桃園區建國路口 / 桃園市桃園區延平路",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.314388,24.985619,1614158100
"2021-02-24 18:45:24","花蓮縣吉安鄉中央路1段口 / 花蓮縣吉安鄉福興六街口",死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.597223,23.994353,1614163524
"2021-02-24 21:48:00","桃園市楊梅區楊湖路4段口 / 桃園市楊梅區上湖五路口",死亡1;受傷0,行人-人;自用-小客車,121.069675,24.911472,1614174480
"2021-02-25 06:18:11",雲林縣水林鄉水南村東陽街(路燈編號090912旁),死亡1;受傷1,自用-小客車;行人-人,120.246252,23.568296,1614205091
"2021-02-25 07:18:00","高雄市旗山區旗南二路 / 高雄市旗山區中寮一路",死亡1;受傷0,自用-小客車;普通重型-機車,120.466123,22.848450,1614208680
"2021-02-25 15:32:33","新竹縣湖口鄉光復北路口 / 新竹縣湖口鄉工業三路口",死亡1;受傷0,營業用-曳引車;其他人-人,121.018059,24.866034,1614238353
"2021-02-26 08:01:00","臺南市七股區大潭里省道臺17線口 / 臺南市七股區大潭里區道南30線口",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.133111,23.185111,1614297660
"2021-02-26 12:03:48",桃園市蘆竹區海山路1段340號前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,121.263319,25.097408,1614312228
"2021-02-27 04:30:00",桃園市桃園區中山路827號前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;普通重型-機車,121.288277,24.989660,1614371400
"2021-02-27 04:40:00",雲林縣褒忠鄉新湖村新湖路26-4號前,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),120.289446,23.710711,1614372000
"2021-02-27 05:48:25",花蓮縣新城鄉順安村北三棧119之1號前,死亡1;受傷0,行人-人;自用-小客車,121.633498,24.113543,1614376105
"2021-02-27 08:38:00","高雄市鳥松區國道1號 364公里300.0公尺處南側向內側",死亡1;受傷3,營業用-半聯結車;自用-小貨車(含客、貨兩用);營業用-曳引車;乘客-人;乘客-人;乘客-人,120.335437,22.650917,1614386280
"2021-02-27 12:39:00",新北市三重區新北市三重區忠孝路1段與自強路3段,死亡1;受傷0,自用-小客車;普通重型-機車,121.490210,25.071872,1614400740
"2021-02-27 17:24:00","臺東縣卑南鄉民生路口 / 臺東縣卑南鄉和平路口",死亡1;受傷1,普通重型-機車;乘客-人,121.100259,22.779518,1614417840
"2021-02-27 23:52:00",高雄市美濃區廣興街86號前0.0公尺前,死亡1;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人,120.570200,22.917530,1614441120
"2021-02-28 00:34:00",臺中市神岡區北庄里中山路1011號前0.0公尺,死亡1;受傷4,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人,120.672238,24.255238,1614443640
"2021-02-28 10:28:00",臺中市新社區中和里豐埔產業道路前0.0公尺,死亡1;受傷0,自用-小客車;大型重型2(250-550C.C.)-機車,120.834061,24.172808,1614479280
"2021-02-28 13:37:00","花蓮縣富里鄉台9線 298公里750.0公尺處",死亡1;受傷0,大型重型2(250-550C.C.)-機車,121.250129,23.184132,1614490620
"2021-02-28 13:41:00",嘉義縣太保市新埤里台18線3公里200公尺處西向,死亡1;受傷1,自用-小客車;自用-小貨車(含客、貨兩用),120.344219,23.479904,1614490860
"2021-02-28 14:40:00","桃園市中壢區高鐵南路5段東側 / 桃園市中壢區松仁路口",死亡1;受傷0,自用-小客車;腳踏自行車-慢車,121.165330,24.963705,1614494400
"2021-02-28 21:05:33",苗栗縣竹南鎮國道3號竹南段橋下的8號涵洞的西往東產業道路上,死亡1;受傷0,普通重型-機車,120.848546,24.684443,1614517533
"2021-03-01 01:29:00","臺北市大安區和平東路1段 / 臺北市大安區新生南路2段",死亡1;受傷0,自用-小客車;普通重型-機車,121.534777,25.026071,1614533340
"2021-03-01 18:17:04",花蓮縣花蓮市華西路與193線道口附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.629768,24.024055,1614593824
"2021-03-02 05:56:00",臺中市大里區永隆里大明路476號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車,120.675865,24.114946,1614635760
"2021-03-02 06:00:00",臺中市梧棲區中正里文化路二段117號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.530339,24.254969,1614636000
"2021-03-02 10:14:00",臺中市北屯區水景里軍功路一段303號前0.0公尺,死亡1;受傷3,自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);乘客-人,120.717372,24.167241,1614651240
"2021-03-02 12:59:00",臺南市七股區大埕里大埕65號附近,死亡1;受傷0,普通重型-機車,120.150974,23.149554,1614661140
"2021-03-02 14:48:00",屏東縣恆春鎮草埔路段,死亡1;受傷1,普通重型-機車;乘客-人,120.732865,22.015166,1614667680
"2021-03-02 16:00:00","高雄市三民區建國一路 / 高雄市三民區民族一路",死亡1;受傷0,自用-大貨車;普通重型-機車,120.318832,22.640090,1614672000
"2021-03-02 17:14:38",嘉義縣新港鄉大潭村164線與嘉85鄉道口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.365414,23.555628,1614676478
"2021-03-02 22:30:00",臺中市大里區新里里德芳路二段167號前0.0公尺,死亡1;受傷0,行人-人;民營客運-大客車,120.676383,24.103138,1614695400
"2021-03-02 23:10:44",新竹縣新豐鄉建興路2段657號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;自用-小客車;自用-小客車,120.987113,24.897153,1614697844
"2021-03-03 07:48:00",臺中市烏日區中山路三段1183號前0.0公尺,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.589140,24.113335,1614728880
"2021-03-03 09:32:00",彰化縣永靖鄉港西村中山路1段708號前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;自用-大貨車,120.544928,23.915293,1614735120
"2021-03-03 17:13:18",臺南市後壁區長短樹里南80線頂長高幹33前,死亡1;受傷0,普通重型-機車;自用-小客車,120.319442,23.360567,1614762798
"2021-03-03 17:30:00","高雄市三民區鼎力路 / 高雄市三民區天祥一路",死亡1;受傷1,普通重型-機車;普通重型-機車,120.322184,22.666947,1614763800
"2021-03-03 20:38:00",新北市五股區新北市五股區四維路與國道路3段,死亡1;受傷0,營業用-大貨車;腳踏自行車-慢車,121.467370,25.073427,1614775080
"2021-03-04 07:09:00","桃園市大園區許厝港路口 / 桃園市大園區潮音二路口",死亡1;受傷0,自用-大貨車;普通重型-機車,121.170082,25.077525,1614812940
"2021-03-04 17:26:00","高雄市苓雅區中正一路 / 高雄市苓雅區高速公路西側便道",死亡1;受傷0,自用-小客車;普通重型-機車,120.331817,22.628148,1614849960
"2021-03-04 18:22:00","臺東縣臺東市中華路2段口 / 臺東縣臺東市衡陽路口",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.133513,22.742034,1614853320
"2021-03-04 23:00:39",宜蘭縣頭城鎮環鎮東路二段與大武路口,死亡1;受傷0,腳踏自行車-慢車;自用-小客車;自用-小客車,121.831230,24.864267,1614870039
"2021-03-05 03:14:00","臺北市大同區延平北路3段 / 臺北市大同區民權西路",死亡1;受傷1,普通重型-機車;行人-人,121.511220,25.062788,1614885240
"2021-03-05 04:00:00","臺北市信義區忠孝東路4段 / 臺北市信義區基隆路1段",死亡1;受傷1,普通重型-機車;行人-人,121.564400,25.041240,1614888000
"2021-03-05 08:11:00",臺東縣鹿野鄉永安村福鹿路138巷與福鹿路路口,死亡1;受傷0,普通重型-機車;自用-小客車,121.122181,22.933894,1614903060
"2021-03-05 09:49:00","高雄市大社區和平路1段 / 高雄市大社區和平路1段",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.361410,22.735629,1614908940
"2021-03-05 15:34:00","桃園市大溪區康莊路3段附近 / 桃園市大溪區康莊路3段附近",死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人,121.272334,24.840346,1614929640
"2021-03-05 17:24:00","臺中市南屯區楓樹里環中路五段 / 臺中市南屯區楓樹里精誠南路",死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.640331,24.116975,1614936240
"2021-03-06 00:59:59",桃園市八德區興豐路1151號前0.0公尺,死亡1;受傷0,普通重型-機車,121.305570,24.936677,1614963599
"2021-03-06 04:40:01","南投縣信義鄉投97 9公里300.0公尺處東側向內側",死亡1;受傷0,自用-小貨車(含客、貨兩用);乘客-人;乘客-人,120.987632,23.667976,1614976801
"2021-03-06 06:22:28","宜蘭縣員山鄉內城村八甲路台電電桿內城(96 R9R12L4 E8770 AD32))",死亡1;受傷0,普通重型-機車,121.696710,24.721733,1614982948
"2021-03-06 06:40:00",嘉義縣民雄鄉文隆村山腳1之78號前,死亡1;受傷1,自用-小客車;自用-小客車;行人-人,120.432671,23.533657,1614984000
"2021-03-06 10:10:32",雲林縣虎尾鎮虎興東二路與永興南七路口,死亡1;受傷0,營業用-大貨車;自用-小客車,120.420029,23.726251,1614996632
"2021-03-06 11:22:00","花蓮縣新城鄉台8線 187公里500.0公尺處西側向路肩",死亡1;受傷0,大型重型2(250-550C.C.)-機車,121.636724,24.136321,1615000920
"2021-03-06 13:39:00",澎湖縣西嶼鄉澎3號道與縣道203線岔路口(竹灣段),死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人;乘客-人,119.513771,23.616312,1615009140
"2021-03-07 02:58:00","澎湖縣馬公市西文里縣道204道路口 / 澎湖縣馬公市西文里新店路口",死亡1;受傷0,自用-小客車;普通重型-機車;乘客-人,119.587309,23.564898,1615057080
"2021-03-07 20:49:23","花蓮縣新城鄉台9線 180.5公里附近向機、慢車道",死亡1;受傷2,普通重型-機車;電動自行車-慢車;乘客-人,121.605842,24.055256,1615121363
"2021-03-08 10:02:00","彰化縣彰化市國聖里國聖路 / 彰化縣彰化市國聖里國聖路",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.546078,24.057431,1615168920
"2021-03-09 00:50:00",臺中市霧峰區乾溪東路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.693021,24.058598,1615222200
"2021-03-09 08:25:00","臺中市霧峰區中正里四德路 / 臺中市霧峰區中正里林森路",死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.695931,24.065745,1615249500
"2021-03-09 11:02:46",苗栗縣苑裡鎮苗140線編號日田幹165電桿前,死亡1;受傷0,普通重型-機車,120.692689,24.373358,1615258966
"2021-03-09 11:46:43",雲林縣二崙鄉大義村路燈130處路口,死亡1;受傷0,電動自行車-慢車;自用-小客車;乘客-人,120.385316,23.792957,1615261603
"2021-03-09 15:31:00",屏東縣長治鄉下寮巷(溪埔寮幹33R號前),死亡1;受傷0,普通重型-機車,120.540815,22.675335,1615275060
"2021-03-09 16:53:00",臺南市後壁區竹新里新厝26號前南78-線上(仕安高幹2號),死亡1;受傷0,普通重型-機車,120.308472,23.340629,1615279980
"2021-03-09 23:07:00",高雄市仁武區水管路竹後0044路燈號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.328873,22.706374,1615302420
"2021-03-10 10:30:10","臺南市東山區縣165線 16公里600.0公尺處南側向內側",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.406976,23.328906,1615343410
"2021-03-10 13:55:17","臺南市關廟區國道3號 357公里北側向交流道",死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人,120.333961,22.971824,1615355717
"2021-03-10 16:41:00",新北市新莊區新北市新莊區重新堤外道路808241燈桿前往三重,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.453971,25.033547,1615365660
"2021-03-10 19:23:10",屏東縣里港鄉三和路102之4號前,死亡2;受傷0,自用-小客車;行人-人;行人-人;乘客-人,120.503502,22.810391,1615375390
"2021-03-10 23:41:00",屏東縣萬丹鄉萬丹路2段285號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,120.487016,22.607177,1615390860
"2021-03-11 06:35:00","臺南市西港區台19線 126公里500.0公尺處北側向四岔路口",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.196822,23.137139,1615415700
"2021-03-11 10:35:00","臺北市文山區羅斯福路4段 / 臺北市文山區基隆路4段",死亡1;受傷0,自用-小客車;行人-人,121.537085,25.010750,1615430100
"2021-03-11 17:24:00","南投縣鹿谷鄉投100  10.25公里處",死亡1;受傷0,自用-小貨車(含客、貨兩用);營業用-曳引車;營業用-曳引車,120.770637,23.810669,1615454640
"2021-03-11 20:50:00","臺中市清水區中社里港埠路三段 / 臺中市清水區中社里中社路",死亡1;受傷1,營業用-大貨車;自用-小客車,120.547085,24.275491,1615467000
"2021-03-12 01:32:00","臺中市中區綠川里建國路 / 臺中市中區綠川里民族路",死亡1;受傷0,普通重型-機車,120.683316,24.136360,1615483920
"2021-03-12 11:35:40",雲林縣西螺鎮公館里156縣道20K往東50公尺處,死亡1;受傷0,自用-小貨車(含客、貨兩用);拼裝車-其他車,120.442383,23.747926,1615520140
"2021-03-12 12:40:13","新竹縣湖口鄉達生路口 / 新竹縣湖口鄉中正七街口",死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.043324,24.896586,1615524013
"2021-03-12 20:19:00",高雄市大社區中山路711號前0.0公尺前,死亡1;受傷2,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.366026,22.730079,1615551540
"2021-03-13 02:16:49",屏東縣鹽埔鄉民治路126之1號前,死亡1;受傷0,普通重型-機車,120.580293,22.726795,1615573009
"2021-03-13 02:50:48",桃園市楊梅區楊湖路1段94號前200.0公尺,死亡1;受傷0,自用-小客車,121.139371,24.909292,1615575048
"2021-03-13 04:43:57",臺南市龍崎區崎頂里新市子104號,死亡1;受傷0,普通重型-機車,120.364167,22.964307,1615581837
"2021-03-13 12:20:00",桃園市新屋區社子里興福路346巷53弄168號前0.0公尺附近,死亡1;受傷0,普通重型-機車,121.081527,24.964233,1615609200
"2021-03-13 14:20:39",桃園市龜山區長峰路36號前10.0公尺,死亡1;受傷0,腳踏自行車-慢車,121.341571,25.001575,1615616439
"2021-03-13 23:06:00","臺南市下營區宅內里中正北路口 / 臺南市下營區中正北路口",死亡1;受傷0,自用-小客車,120.258018,23.244882,1615647960
"2021-03-14 02:05:00",嘉義縣中埔鄉和美村忠義路與和美路口,死亡1;受傷1,普通重型-機車;自用-小客車,120.471521,23.458430,1615658700
"2021-03-15 02:15:00","臺東縣東河鄉台11線 147公里700.0公尺處北側向路肩",死亡1;受傷5,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,121.206248,22.864122,1615745700
"2021-03-15 04:33:00",彰化縣大村鄉平和村山腳路142-13號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車,120.578713,23.998580,1615753980
"2021-03-15 09:13:00",高雄市楠梓區村左楠路4號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.302392,22.709029,1615770780
"2021-03-15 11:45:00","臺中市清水區中山路 / 臺中市清水區文化路",死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,120.573685,24.264311,1615779900
"2021-03-15 12:00:00",臺中市大里區夏田里環河路一段408號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-曳引車,120.670578,24.083935,1615780800
"2021-03-15 14:19:19",南投縣埔里鎮中山路四段106號旁,死亡1;受傷0,拼裝車-其他車;行人-人,120.932747,23.967181,1615789159
"2021-03-15 15:21:17",雲林縣北港鎮草湖里台19線公路與產業道路口,死亡1;受傷0,自用-大貨車;普通重型-機車,120.307118,23.610451,1615792877
"2021-03-15 20:49:00","臺中市北屯區三光里太原路三段 / 臺中市北屯區三光里九龍街",死亡1;受傷1,電動輔助自行車-慢車;普通重型-機車,120.695365,24.164937,1615812540
"2021-03-16 06:58:59","新竹縣新埔鎮文山里文山路口 / 新竹縣新埔鎮文山里陽明街口",死亡1;受傷1,普通重型-機車;行人-人,121.034552,24.830958,1615849139
"2021-03-16 07:26:00",苗栗縣苑裡鎮台一線141.9K處南下車道,死亡1;受傷0,普通重型-機車,120.644628,24.435238,1615850760
"2021-03-16 09:34:00","臺北市文山區興隆路3段 / 臺北市文山區萬芳路",死亡1;受傷0,民營客運-大客車;行人-人,121.560044,24.996802,1615858440
"2021-03-16 10:55:00","臺南市東山區聖賢里區道南314線附近 / 臺南市東山區聖賢里區道南102線附近",死亡1;受傷0,普通重型-機車,120.357309,23.309714,1615863300
"2021-03-16 11:13:00","高雄市岡山區鵬程路 / 高雄市岡山區鵬程西街",死亡1;受傷0,自用-小客車;普通重型-機車,120.296055,22.789302,1615864380
"2021-03-16 16:19:50","宜蘭縣蘇澳鎮台9線 114公里700.0公尺處北側",死亡6;受傷39,遊覽車-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,121.832546,24.507860,1615882790
"2021-03-16 17:35:00","高雄市美濃區清水街 / 高雄市美濃區八德街",死亡1;受傷0,自用-小客車;普通重型-機車,120.527500,22.860750,1615887300
"2021-03-16 17:37:15",臺南市麻豆區井東里安業113號前路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.247074,23.160886,1615887435
"2021-03-16 19:06:07","宜蘭縣三星鄉尚貴路一段219號 往東80公尺",死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.708792,24.693859,1615892767
"2021-03-17 05:28:00",屏東縣長治鄉中興路與光華巷口前,死亡1;受傷0,營業用-小貨車(含客、貨兩用);行人-人,120.533334,22.690554,1615930080
"2021-03-17 08:21:00",彰化縣福興鄉大崙村大崙街13-23號前20.0公尺北側,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.475589,24.039576,1615940460
"2021-03-17 09:49:00",臺中市烏日區光明里五光路復光三巷157號前0.0公尺,死亡1;受傷0,動力機械-其他車;普通重型-機車;營業用-大貨車,120.640818,24.100371,1615945740
"2021-03-17 11:34:00",雲林縣虎尾鎮墾地里學府二路與科園路口,死亡1;受傷1,普通重型-機車;自用-小客車,120.413202,23.741815,1615952040
"2021-03-17 18:27:27","苗栗縣獅潭鄉台3線 110公里800.0公尺處北側向內側",死亡1;受傷0,自用-小客車;行人-人,120.931642,24.562266,1615976847
"2021-03-17 19:26:00",彰化縣埔心鄉舊舘村中正路2段155號前0.0公尺前,死亡1;受傷0,電動自行車-慢車;自用-小貨車(含客、貨兩用);乘客-人,120.523755,23.949288,1615980360
"2021-03-17 20:38:28",雲林縣口湖鄉台子村台興路,死亡1;受傷0,普通重型-機車,120.143870,23.565887,1615984708
"2021-03-18 03:57:00","臺中市南區崇倫里三民西路 / 臺中市南區崇倫里東興路",死亡1;受傷2,自用-小客車;營業用-小貨車(含客、貨兩用);乘客-人,120.653263,24.128829,1616011020
"2021-03-18 11:19:00",新北市新店區新北市新店區安業街與安利街旁,死亡1;受傷1,普通重型-機車;普通重型-機車,121.521187,24.974137,1616037540
"2021-03-18 11:56:00",嘉義縣水上鄉粗溪村台1線274公里100公尺處北向車道,死亡2;受傷2,自用-小客車;自用-小客車;自用-小客車;普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.399771,23.435194,1616039760
"2021-03-18 21:11:00",新北市新莊區新北市新莊區新北大道7段與壽山路,死亡1;受傷1,大型重型1(550C.C.以上)-機車;自用-小客車,121.412075,25.028492,1616073060
"2021-03-19 07:32:00",苗栗縣苗栗市文發路、文發路255巷口,死亡1;受傷0,自用-小客車;行人-人,120.811976,24.573749,1616110320
"2021-03-19 08:33:00",高雄市大樹區興田路興田0205燈桿號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.301520,22.627160,1616113980
"2021-03-19 12:30:00",嘉義縣番路鄉草山村台三線313公里500公尺處,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.613456,23.379417,1616128200
"2021-03-19 15:03:00",新北市樹林區新北市樹林區柑園街2段175巷與佳園路3段68巷,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,121.380898,24.951979,1616137380
"2021-03-19 16:42:00","宜蘭縣蘇澳鎮中山路2段口 / 宜蘭縣蘇澳鎮中山路2段口",死亡1;受傷0,大型重型2(250-550C.C.)-機車,121.834269,24.603032,1616143320
"2021-03-19 16:46:00","高雄市大社區光華路 / 高雄市大社區保舍甲路",死亡1;受傷0,普通重型-機車;普通重型-機車,120.347548,22.746606,1616143560
"2021-03-20 05:40:12","苗栗縣後龍鎮台6線 500.0公尺處西側",死亡1;受傷0,行人-人;自用-小客車;乘客-人,120.780618,24.601395,1616190012
"2021-03-20 11:14:00","臺中市北區育德里中清路 / 臺中市北區育德里育德路",死亡1;受傷0,自用-小客車;普通重型-機車,120.676246,24.157489,1616210040
"2021-03-20 11:42:00",桃園市新屋區下埔里文化路三段南下車道50.8K附近(永安所;Q110030367),死亡1;受傷0,電動自行車-慢車;自用-小客車,121.047216,25.010155,1616211720
"2021-03-20 14:03:00",臺中市梧棲區北上153K處,死亡3;受傷0,營業用-大貨車;自用-小客車;乘客-人;乘客-人,120.538758,24.255833,1616220180
"2021-03-20 14:48:22",桃園市八德區長興路350-5號前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車,121.276621,24.931638,1616222902
"2021-03-20 23:46:08",臺南市安南區台江大道二段(近工明五路口),死亡1;受傷0,自用-小客車,120.203844,23.058390,1616255168
"2021-03-21 03:55:00",高雄市仁武區高楠公路62號前0.0公尺,死亡1;受傷0,普通重型-機車,120.323793,22.701434,1616270100
"2021-03-21 06:05:00",嘉義縣中埔鄉金蘭村金蘭24-3號,死亡1;受傷0,自用-小貨車(含客、貨兩用);電動自行車-慢車,120.506848,23.444068,1616277900
"2021-03-21 16:50:01",屏東縣新園鄉興安路5號前,死亡1;受傷0,普通重型-機車,120.463904,22.512014,1616316601
"2021-03-21 21:32:00",新北市五股區新北市五股區新五路2段與蓬萊路,死亡1;受傷0,遊覽車-大客車;普通重型-機車,121.438610,25.078531,1616333520
"2021-03-23 06:50:00","臺北市信義區松山路 / 臺北市信義區福德街",死亡1;受傷0,民營公車-大客車;行人-人,121.578536,25.036229,1616453400
"2021-03-23 15:02:32",苗栗縣卓蘭鎮中正路145號前0.0公尺,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.828424,24.312061,1616482952
"2021-03-23 16:50:12",臺南市安南區長和路1段1巷(台電大豐高幹108-1電桿)前,死亡1;受傷0,普通重型-機車;自用-大貨車,120.238379,23.052107,1616489412
"2021-03-23 17:39:14",嘉義縣太保市新埤里台18線與嘉49線路口,死亡1;受傷0,自用-大貨車;自用-小客車,120.334605,23.475235,1616492354
"2021-03-23 22:42:00","臺北市大同區鄭州路 / 臺北市大同區西寧北路",死亡1;受傷0,自用-小客車;普通重型-機車,121.508202,25.050605,1616510520
"2021-03-23 23:07:00",新竹縣湖口鄉新興路560之2號前0.0公尺附近,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),121.005827,24.878083,1616512020
"2021-03-24 18:00:00","高雄市大寮區鳳林一路 / 高雄市大寮區無名路",死亡1;受傷0,營業用-半聯結車;普通重型-機車,120.401191,22.584481,1616580000
"2021-03-25 04:00:00","高雄市三民區國道1號 364公里800.0公尺處南側向外側",死亡1;受傷1,自用-小客車;自用-小客車,120.333205,22.656458,1616616000
"2021-03-25 05:38:00",臺中市霧峰區四德里四德北路63號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,120.664852,24.064608,1616621880
"2021-03-25 16:40:00",彰化縣溪湖鎮番婆里彰水路2段463號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);其他人-人,120.480675,23.945903,1616661600
"2021-03-25 19:39:00",雲林縣虎尾鎮惠來里145乙與產業道路口,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.495705,23.730013,1616672340
"2021-03-26 06:00:00",新北市鶯歌區新北市鶯歌區福德一路1號旁,死亡1;受傷0,自用-曳引車;普通重型-機車,121.326089,24.935055,1616709600
"2021-03-26 07:38:00","高雄市岡山區介壽西路 / 高雄市岡山區頂潭路",死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.275737,22.784280,1616715480
